curie	drug_name	curie_label	ingredients_list	ingredient_ids	combination_therapy	alternate_ids	approved_japan	marketing_status_europe	approved_eu	marketing_status_usa	approved_usa	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator
RXCUI:1551466	BUPROPION; NALTREXONE; NALTREXONE; OXYCODONE	bupropion / naltrexone Extended Release Oral Tablet	['NALTREXONE', 'BUPROPION']; ['NALTREXONE HYDROCHLORIDE', 'OXYCODONE HYDROCHLORIDE']; ['BUPROPION HYDROCHLORIDE', 'NALTREXONE HYDROCHLORIDE']	['CHEBI:7465', 'CHEBI:3219']; ['CHEBI:7465', 'CHEBI:7852']; ['CHEBI:3219', 'CHEBI:7465']	True	['RXCUI:1551466', 'UMLS:C3858312', 'RXCUI:1551469', 'UMLS:C3252139', 'RXCUI:1551470', 'UMLS:C3858145', 'RXCUI:1551471', 'UMLS:C3858184', 'RXCUI:1551472', 'UMLS:C3858229', 'RXCUI:1551473', 'UMLS:C3858228', 'RXCUI:2649250', 'UMLS:C4720160', 'RXCUI:2654526', 'UMLS:C5838392']		Authorised	1.0	DISCONTINUED; RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1552339	NETUPITANT; PALONOSETRON; FOSNETUPITANT; PALONOSETRON	netupitant / palonosetron Oral Product	['NETUPITANT', 'PALONOSETRON']; ['NETUPITANT', 'PALONOSETRON HYDROCHLORIDE']; ['FOSNETUPITANT CHLORIDE HYDROCHLORIDE', 'PALONOSETRON HYDROCHLORIDE']	['CHEBI:85155', 'CHEBI:85157']; ['UNII:ZR36MFA9P8', 'CHEBI:85157']	True	['RXCUI:1552339', 'UMLS:C3858325', 'RXCUI:1552340', 'UMLS:C3858324', 'RXCUI:1552341', 'UMLS:C3858302', 'RXCUI:1552344', 'UMLS:C3858030', 'RXCUI:1552345', 'UMLS:C3858119', 'RXCUI:1552346', 'UMLS:C3858167', 'RXCUI:1552347', 'UMLS:C3858207', 'RXCUI:1552348', 'UMLS:C3858206', 'RXCUI:2044421', 'UMLS:C4691682', 'RXCUI:2044424', 'UMLS:C4691683', 'RXCUI:2044425', 'UMLS:C4691684', 'RXCUI:2044430', 'UMLS:C4691688', 'RXCUI:2374367', 'UMLS:C5384411', 'RXCUI:2648306', 'UMLS:C5836980', 'RXCUI:2656493', 'UMLS:C5840352']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1591939	LEDISPAVIR; SOFOSBUVIR; LEDIPASVIR; SOFOSBUVIR	ledipasvir / sofosbuvir Oral Product	['LEDISPAVIR', 'SOFOSBUVIR']; ['LEDIPASVIR', 'SOFOSBUVIR']	[['Error'], 'CHEBI:85083']; ['CHEBI:85089', 'CHEBI:85083']	True	['RXCUI:1591939', 'UMLS:C3858322', 'RXCUI:1591940', 'UMLS:C3858321', 'RXCUI:1591941', 'UMLS:C3858300', 'RXCUI:1591944', 'UMLS:C3858025', 'RXCUI:1591945', 'UMLS:C3858113', 'RXCUI:1591946', 'UMLS:C3858162', 'RXCUI:1591947', 'UMLS:C3858200', 'RXCUI:1591948', 'UMLS:C3858199', 'RXCUI:2203896', 'UMLS:C5210059', 'RXCUI:2204093', 'UMLS:C5210332', 'RXCUI:2204094', 'UMLS:C5210319', 'RXCUI:2204096', 'UMLS:C5210116', 'RXCUI:2204097', 'UMLS:C5210135', 'RXCUI:2204101', 'UMLS:C5210060']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1592713	DAPAGLIFLOZIN; METFORMIN	Xigduo	['DAPAGLIFLOZIN', 'METFORMIN']; ['DAPAGLIFLOZIN', 'METFORMIN HYDROCHLORIDE']	['CHEBI:85078', 'CHEBI:6801']	True	['RXCUI:1592713', 'UMLS:C3859325', 'RXCUI:1592716', 'UMLS:C3859326', 'RXCUI:1592717', 'UMLS:C3859327', 'RXCUI:1592722', 'UMLS:C3859328', 'RXCUI:1593057', 'UMLS:C3859441', 'RXCUI:1593774', 'UMLS:C3859752', 'RXCUI:1593826', 'UMLS:C3859794', 'RXCUI:1593828', 'UMLS:C3859796', 'RXCUI:1593830', 'UMLS:C3859798', 'RXCUI:1940497', 'UMLS:C4519488', 'RXCUI:2648119', 'UMLS:C5836825', 'RXCUI:2658093', 'UMLS:C5841949']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	TRUE
RXCUI:1596453	BETAMETHASONE; CLOTRIMAZOLE	betamethasone / clotrimazole / gentamicin Otic Ointment	['BETAMETHASONE DIPROPIONATE', 'CLOTRIMAZOLE']	['CHEBI:3077', 'CHEBI:3764']	True	['RXCUI:1596453', 'UMLS:C3865194', 'RXCUI:2649020', 'UMLS:C5446620', 'RXCUI:2658058', 'UMLS:C5841915']				RX	1.0	TRUE	FALSE	FALSE	FALSE
RXCUI:1597091	RECOMBINANT ADSORBED 9-VALENT HUMAN PAPILLOMAVIRUS VIRUS-LIKE PARTICLE VACCINE (YEAST ORIGIN); RECOMBINANT ADSORBED 4-VALENT HUMAN PAPILLOMAVIRUS VIRUS-LIKE PARTICLE VACCINE (YEAST ORIGIN); HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE (RECOMBINANT, ADSORBED); HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT	L1 protein, human papillomavirus type 11 vaccine / L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine / L1 protein, human papillomavirus type 31 vaccine / L1 protein, human papillomavirus type 33 vaccine / L1 protein, human papillomavirus type 45 vaccine / L1 protein, human papillomavirus type 52 vaccine / L1 protein, human papillomavirus type 58 vaccine / L1 protein, human papillomavirus type 6 vaccine Injectable Product			False	['RXCUI:1597091', 'UMLS:C3865213', 'RXCUI:1597095', 'UMLS:C3864947', 'RXCUI:1597096', 'UMLS:C3865027', 'RXCUI:1597098', 'UMLS:C3865094', 'RXCUI:1597100', 'UMLS:C3865190', 'RXCUI:1597102', 'UMLS:C3865064', 'RXCUI:1656973', 'UMLS:C4034131', 'RXCUI:1656976', 'UMLS:C4033865']	1.0	Authorised	1.0		1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1597376	OMBITASVIR; PARITAPREVIR; RITONAVIR	ombitasvir / paritaprevir / ritonavir Pill	['OMBITASVIR', 'PARITAPREVIR', 'RITONAVIR']	['CHEBI:85183', 'UNII:OU2YM37K86', 'CHEBI:45409']	True	['RXCUI:1597376', 'UMLS:C3865210']		Authorised	1.0	DISCONTINUED	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1597612	CEFTOLOZANE; TAZOBACTAM	ceftolozane / tazobactam Injectable Product	['CEFTOLOZANE', 'TAZOBACTAM']; ['CEFTOLOZANE SULFATE', 'TAZOBACTAM SODIUM']	['CHEBI:134719', 'CHEBI:9421']; ['UNII:7R247U84HY', 'CHEBI:9421']	True	['RXCUI:1597612', 'UMLS:C3872397', 'RXCUI:1597616', 'UMLS:C3872109', 'RXCUI:1597619', 'UMLS:C3872271', 'RXCUI:1656794', 'UMLS:C4034133', 'RXCUI:1656796', 'UMLS:C4033761', 'RXCUI:1656797', 'UMLS:C4033866']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1599801	DONEPEZIL; MEMANTINE	donepezil / memantine Pill	['MEMANTINE HYDROCHLORIDE', 'DONEPEZIL HYDROCHLORIDE']; ['DONEPEZIL HYDROCHLORIDE', 'MEMANTINE HYDROCHLORIDE']	['CHEBI:64312', 'UNII:3O2T2PJ89D']; ['UNII:3O2T2PJ89D', 'CHEBI:64312']	True	['RXCUI:1599801', 'UMLS:C3872378', 'RXCUI:2662557', 'UMLS:C5846361']		Refused	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1599844	CARBIDOPA; LEVODOPA	carbidopa / levodopa Oral Liquid Product	['LEVODOPA', 'CARBIDOPA']; ['CARBIDOPA', 'LEVODOPA']	['CHEBI:15765', 'CHEBI:3395']; ['CHEBI:3395', 'CHEBI:15765']	True	['RXCUI:1599844', 'UMLS:C3872374', 'RXCUI:1599845', 'UMLS:C3872345', 'RXCUI:1599847', 'UMLS:C3872091', 'RXCUI:1599848', 'UMLS:C3872153', 'RXCUI:1599849', 'UMLS:C3872203', 'RXCUI:1599850', 'UMLS:C3872237', 'RXCUI:1599851', 'UMLS:C3872236']		Withdrawn	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1600704	COBICISTAT; DARUNAVIR	cobicistat 150 MG / darunavir 800 MG Oral Tablet	['DARUNAVIR', 'COBICISTAT']; ['COBICISTAT', 'DARUNAVIR']	['CHEBI:367163', 'CHEBI:72291']; ['CHEBI:72291', 'CHEBI:367163']	True	['RXCUI:1600704', 'UMLS:C3871621', 'RXCUI:1600710', 'UMLS:C3882673']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1600715	AMLODIPINE; PERINDOPRIL	amlodipine / perindopril Oral Tablet	['AMLODIPINE BESYLATE', 'PERINDOPRIL ARGININE']	['CHEBI:2668', 'CHEBI:77655']	True	['RXCUI:1600715', 'UMLS:C3883633', 'RXCUI:1600717', 'UMLS:C3883380', 'RXCUI:1600718', 'UMLS:C3883514', 'RXCUI:1600719', 'UMLS:C3883539', 'RXCUI:1600720', 'UMLS:C3883574', 'RXCUI:1600721', 'UMLS:C3883573', 'RXCUI:1600725', 'UMLS:C3883513', 'RXCUI:1600729', 'UMLS:C3883512', 'RXCUI:2647123', 'UMLS:C4719997', 'RXCUI:2655234', 'UMLS:C5839099']				RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1601650	ATAZANAVIR; COBICISTAT	atazanavir / cobicistat Oral Product	['ATAZANAVIR', 'COBICISTAT']; ['ATAZANAVIR SULFATE', 'COBICISTAT']	['CHEBI:31243', 'CHEBI:72291']	True	['RXCUI:1601650', 'UMLS:C3883656', 'RXCUI:1601651', 'UMLS:C3883655', 'RXCUI:1601652', 'UMLS:C3883630', 'RXCUI:1601655', 'UMLS:C3883371', 'RXCUI:1601656', 'UMLS:C3883496', 'RXCUI:1601657', 'UMLS:C3883529', 'RXCUI:1601658', 'UMLS:C3883557', 'RXCUI:1601659', 'UMLS:C3883556']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1602106	EMPAGLIFLOZIN; LINAGLIPTIN	empagliflozin / linagliptin Oral Product	['EMPAGLIFLOZIN', 'LINAGLIPTIN']	['CHEBI:82720', 'CHEBI:68610']	True	['RXCUI:1602106', 'UMLS:C3883651', 'RXCUI:1602107', 'UMLS:C3883650', 'RXCUI:1602108', 'UMLS:C3883627', 'RXCUI:1602110', 'UMLS:C3883367', 'RXCUI:1602111', 'UMLS:C3883489', 'RXCUI:1602112', 'UMLS:C3883525', 'RXCUI:1602113', 'UMLS:C3883551', 'RXCUI:1602114', 'UMLS:C3883550', 'RXCUI:1602119', 'UMLS:C3883488']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	TRUE
RXCUI:1603837	AVIBACTAM; CEFTAZIDIME	avibactam / ceftazidime Injectable Product	['CEFTAZIDIME', 'AVIBACTAM']; ['AVIBACTAM SODIUM', 'CEFTAZIDIME']	['CHEBI:3508', 'CHEBI:85982']; ['CHEBI:85982', 'CHEBI:3508']	True	['RXCUI:1603837', 'UMLS:C3893179', 'RXCUI:1603841', 'UMLS:C3892974', 'RXCUI:1603844', 'UMLS:C3893083', 'RXCUI:1718938', 'UMLS:C4057545', 'RXCUI:1718940', 'UMLS:C4057546', 'RXCUI:1718941', 'UMLS:C4057547']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1651267	OLODATEROL; TIOTROPIUM	Stiolto	['OLODATEROL HYDROCHLORIDE', 'TIOTROPIUM BROMIDE']	['CHEBI:82700', 'CHEBI:90959']	True	['RXCUI:1651267', 'UMLS:C4026109', 'RXCUI:1651270', 'UMLS:C4026110', 'RXCUI:1658458', 'UMLS:C4034151', 'RXCUI:1658462', 'UMLS:C4033726', 'RXCUI:2284646', 'UMLS:C5242316', 'RXCUI:2284648', 'UMLS:C5242317']				RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1651559	GUAIFENESIN; HYDROCODONE	Hycofenix	['GUAIFENESIN', 'HYDROCODONE BITARTRATE']	['CHEBI:5551', 'CHEBI:5779']	True	['RXCUI:1651559', 'UMLS:C4026176', 'RXCUI:1651561', 'UMLS:C4026178', 'RXCUI:1651562', 'UMLS:C4026179', 'RXCUI:1651563', 'UMLS:C4026180', 'RXCUI:1794884', 'UMLS:C4257072', 'RXCUI:2656055', 'UMLS:C5839916']				DISCONTINUED	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1655050	HUMAN FIBRINOGEN; HUMAN THROMBIN; HUMAN THROMBIN	Raplixa	['HUMAN FIBRINOGEN', 'HUMAN THROMBIN']	['DRUGBANK:DB09222', 'RXCUI:1655050']	True; False	['RXCUI:1655050', 'UMLS:C4027226', 'RXCUI:1655053', 'UMLS:C4027229', 'RXCUI:2264174', 'UMLS:C5222371', 'RXCUI:2264177', 'UMLS:C5222241', 'RXCUI:2572189', 'UMLS:C5558206', 'RXCUI:2648714', 'UMLS:C5837324', 'RXCUI:2655175', 'UMLS:C5839040']		Authorised	1.0			FALSE	FALSE	FALSE	FALSE
RXCUI:1655924	IVACAFTOR; LUMACAFTOR; ELEXACAFTOR; IVACAFTOR; IVACAFTOR; TEZACAFTOR; IVACAFTOR; IVACAFTOR; TEZACAFTOR	ivacaftor / lumacaftor Oral Product	['LUMACAFTOR', 'IVACAFTOR']; ['IVACAFTOR', 'LUMACAFTOR']; ['ELEXACAFTOR, IVACAFTOR, TEZACAFTOR', 'IVACAFTOR']; ['IVACAFTOR', 'IVACAFTOR, TEZACAFTOR']	['CHEBI:90951', 'CHEBI:66901']; ['CHEBI:66901', 'CHEBI:90951']; ['UNII:RRN67GMB0V', 'CHEBI:66901', 'UNII:8RW88Y506K', 'CHEBI:66901']; ['CHEBI:66901', 'CHEBI:66901', 'UNII:8RW88Y506K']	True	['RXCUI:1655924', 'UMLS:C4034162', 'RXCUI:1655925', 'UMLS:C4034161', 'RXCUI:1655926', 'UMLS:C4034145', 'RXCUI:1655929', 'UMLS:C4033620', 'RXCUI:1655930', 'UMLS:C4033781', 'RXCUI:1655931', 'UMLS:C4033888', 'RXCUI:1655932', 'UMLS:C4033925', 'RXCUI:1655933', 'UMLS:C4033924', 'RXCUI:1812469', 'UMLS:C4291452', 'RXCUI:2053507', 'UMLS:C4719555', 'RXCUI:2053508', 'UMLS:C4719556', 'RXCUI:2053510', 'UMLS:C4719558', 'RXCUI:2053511', 'UMLS:C4719559', 'RXCUI:2053518', 'UMLS:C4719566', 'RXCUI:2611459', 'UMLS:C5704304']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1656336	SACUBITRIL; VALSARTAN	sacubitril / valsartan Oral Product	['SACUBITRIL', 'VALSARTAN']	['CHEBI:134714', 'CHEBI:9927']	True	['RXCUI:1656336', 'UMLS:C4034158', 'RXCUI:1656337', 'UMLS:C4034157', 'RXCUI:1656338', 'UMLS:C4034138', 'RXCUI:1656341', 'UMLS:C4033616', 'RXCUI:1656342', 'UMLS:C4033772', 'RXCUI:1656343', 'UMLS:C4033875', 'RXCUI:1656344', 'UMLS:C4033918', 'RXCUI:1656345', 'UMLS:C4033917', 'RXCUI:1656350', 'UMLS:C4033771', 'RXCUI:1656355', 'UMLS:C4033770', 'RXCUI:2679791', 'RXCUI:2679792', 'RXCUI:2679794', 'RXCUI:2679795', 'RXCUI:2679796', 'RXCUI:2679801']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1657136	ALLOGENEIC T CELLS GENETICALLY MODIFIED WITH A RETROVIRAL VECTOR ENCODING FOR A TRUNCATED FORM OF THE HUMAN LOW AFFINITY NERVE GROWTH FACTOR RECEPTOR (\\U0394LNGFR); THE HERPES SIMPLEX I VIRUS THYMIDINE KINASE (HSV-TK MUT2)	influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Injectable Product	['ALLOGENEIC T CELLS GENETICALLY MODIFIED WITH A RETROVIRAL VECTOR ENCODING FOR A TRUNCATED FORM OF THE HUMAN LOW AFFINITY NERVE GROWTH FACTOR RECEPTOR (\\U0394LNGFR)', 'THE HERPES SIMPLEX I VIRUS THYMIDINE KINASE (HSV-TK MUT2)']	['CHEBI:5931', 'DRUGBANK:DB17994']	True	['RXCUI:1657136', 'UMLS:C4034155', 'RXCUI:2659136', 'UMLS:C5842946', 'RXCUI:2659304', 'UMLS:C5843113', 'RXCUI:2659305', 'UMLS:C5843114', 'RXCUI:2659680', 'UMLS:C5843489', 'RXCUI:2659681', 'UMLS:C5843490', 'RXCUI:2659708', 'UMLS:C5843517', 'RXCUI:2659776', 'UMLS:C5843585', 'RXCUI:2659787', 'UMLS:C5843596', 'RXCUI:2659804', 'UMLS:C5843613', 'RXCUI:2659974', 'UMLS:C5843782', 'RXCUI:2660143', 'UMLS:C5843951', 'RXCUI:2660163', 'UMLS:C5843971', 'RXCUI:2660227', 'UMLS:C5844035', 'RXCUI:2660568', 'UMLS:C5844375', 'RXCUI:2660583', 'UMLS:C5844390', 'RXCUI:2660792', 'UMLS:C5844599', 'RXCUI:2660893', 'UMLS:C5844700', 'RXCUI:2660919', 'UMLS:C5844726', 'RXCUI:2661114', 'UMLS:C5844920', 'RXCUI:2661122', 'UMLS:C5844928', 'RXCUI:2661143', 'UMLS:C5844949', 'RXCUI:2661292', 'UMLS:C5845098', 'RXCUI:2661293', 'UMLS:C5845099', 'RXCUI:2661342', 'UMLS:C5845148', 'RXCUI:2661458', 'UMLS:C5845264', 'RXCUI:2661497', 'UMLS:C5845303', 'RXCUI:2661498', 'UMLS:C5845304', 'RXCUI:2661883', 'UMLS:C5845688', 'RXCUI:2662075', 'UMLS:C5845880', 'RXCUI:2662087', 'UMLS:C5845892', 'RXCUI:2662135', 'UMLS:C5845940', 'RXCUI:2662271', 'UMLS:C5846075', 'RXCUI:2662276', 'UMLS:C5846080', 'RXCUI:2662291', 'UMLS:C5846095', 'RXCUI:2662443', 'UMLS:C5846247', 'RXCUI:2662653', 'UMLS:C5846457', 'RXCUI:2662693', 'UMLS:C5846497', 'RXCUI:2662734', 'UMLS:C5846538', 'RXCUI:2663059', 'UMLS:C5846863', 'RXCUI:2663143', 'UMLS:C5846947', 'RXCUI:2663157', 'UMLS:C5846961', 'RXCUI:2663223', 'UMLS:C5847027', 'RXCUI:2663253', 'UMLS:C5847057', 'RXCUI:2663254', 'UMLS:C5847058', 'RXCUI:2663284', 'UMLS:C5847088', 'RXCUI:2663285', 'UMLS:C5847089', 'RXCUI:2663346', 'UMLS:C5847149', 'RXCUI:2663348', 'UMLS:C5847151', 'RXCUI:2663492', 'UMLS:C5847294', 'RXCUI:2663493', 'UMLS:C5847295', 'RXCUI:2663643', 'UMLS:C5847444', 'RXCUI:2675571', 'RXCUI:2677168', 'RXCUI:2677448', 'RXCUI:2686929', 'RXCUI:2687720', 'RXCUI:2687733', 'RXCUI:2688121']		Withdrawn	1.0			FALSE	FALSE	FALSE	FALSE
RXCUI:1658945	ARTICAINE; EPINEPHRINE	articaine / epinephrine Cartridge	['ARTICAINE HYDROCHLORIDE', 'EPINEPHRINE BITARTRATE']	['UNII:QS9014Q792', 'PUBCHEM.COMPOUND:6852374']	True	['RXCUI:1658945', 'UMLS:C4047224', 'RXCUI:1928853', 'UMLS:C4490658', 'RXCUI:1928854', 'UMLS:C4490659', 'RXCUI:1928855', 'UMLS:C4490660', 'RXCUI:1928856', 'UMLS:C4490661', 'RXCUI:1928857', 'UMLS:C4490662', 'RXCUI:1928858', 'UMLS:C4490663', 'RXCUI:1928862', 'UMLS:C4490667', 'RXCUI:1928863', 'UMLS:C4490668', 'RXCUI:1928864', 'UMLS:C4490669', 'RXCUI:2645966', 'UMLS:C5835065', 'RXCUI:2646681', 'UMLS:C5835636', 'RXCUI:2654966', 'UMLS:C5838831']				RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1661498	LEVONORDEFRIN; MEPIVACAINE	levonordefrin / mepivacaine Cartridge	['LEVONORDEFRIN', 'MEPIVACAINE HYDROCHLORIDE']	['CHEBI:10304', 'CHEBI:6759']	True	['RXCUI:1661498', 'UMLS:C4047190', 'RXCUI:2649128', 'UMLS:C5837669']				DISCONTINUED	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1664312	EMPAGLIFLOZIN; METFORMIN	empagliflozin / metformin Pill	['EMPAGLIFLOZIN', 'METFORMIN']; ['EMPAGLIFLOZIN', 'METFORMIN HYDROCHLORIDE']	['CHEBI:82720', 'CHEBI:6801']	True	['RXCUI:1664312', 'UMLS:C4050746', 'RXCUI:2663631', 'UMLS:C5847432']		Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	TRUE
RXCUI:1670307	TRIFLURIDINE TIPIRACIL HYDROCHLORIDE; TIPIRACIL; TRIFLURIDINE	tipiracil / trifluridine Oral Product	['TRIFLURIDINE', 'TIPIRACIL']; ['TIPIRACIL HYDROCHLORIDE', 'TRIFLURIDINE']	['CHEBI:75179', 'CHEBI:90877']; ['CHEBI:90877', 'CHEBI:75179']	False; True	['RXCUI:1670307', 'UMLS:C4056839', 'RXCUI:1670308', 'UMLS:C4056838', 'RXCUI:1670309', 'UMLS:C4056805', 'RXCUI:1670317', 'UMLS:C4053554', 'RXCUI:1670318', 'UMLS:C4056601', 'RXCUI:1670319', 'UMLS:C4056653', 'RXCUI:1670320', 'UMLS:C4056700', 'RXCUI:1670321', 'UMLS:C4056699', 'RXCUI:1670323', 'UMLS:C4056600']	1.0	Authorised	1.0	RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:171000	CALCIUM CARBONATE; RISEDRONATE	Florical	['CALCIUM CARBONATE', 'RISEDRONATE SODIUM']	['CHEBI:3311', 'CHEBI:8868']	True	['RXCUI:171000', 'UMLS:C0626217', 'RXCUI:366654', 'UMLS:C1240623', 'RXCUI:367988', 'UMLS:C1241964', 'RXCUI:373913', 'UMLS:C1247984', 'RXCUI:374478', 'UMLS:C1248560', 'RXCUI:570786', 'UMLS:C1604991', 'RXCUI:1153845', 'UMLS:C3208320', 'RXCUI:1153846', 'UMLS:C3208321', 'RXCUI:1169785', 'UMLS:C3223921', 'RXCUI:1169786', 'UMLS:C3223922']				DISCONTINUED	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1718983	BISACODYL; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; ASCORBATE; ASCORBIC ACID; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM SULFATE	polyethylene glycol 3350 210000 MG / potassium chloride 740 MG / sodium bicarbonate 2860 MG / sodium chloride 5600 MG Powder for Oral Solution	['BISACODYL', 'POLYETHYLENE GLYCOL 3350', 'POTASSIUM CHLORIDE', 'SODIUM BICARBONATE', 'SODIUM CHLORIDE']; ['ASCORBIC ACID', 'POLYETHYLENE GLYCOL 3350', 'POTASSIUM CHLORIDE', 'SODIUM ASCORBATE', 'SODIUM CHLORIDE', 'SODIUM SULFATE']	['CHEBI:3125', 'CHEBI:30742', 'CHEBI:32588', 'CHEBI:32139', 'CHEBI:26710']; ['CHEBI:22652', 'CHEBI:30742', 'CHEBI:32588', 'MESH:C520497', 'CHEBI:26710', 'CHEBI:32149']	True	['RXCUI:1718983', 'UMLS:C4057577', 'RXCUI:1718985', 'UMLS:C4057578', 'RXCUI:1718986', 'UMLS:C4057579', 'RXCUI:1718987', 'UMLS:C4057580', 'RXCUI:1718988', 'UMLS:C4057581', 'RXCUI:1718989', 'UMLS:C4057582', 'RXCUI:1718990', 'UMLS:C4057583']				DISCONTINUED; RX	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:1720952	GLYCOPYRRONIUM; INDACATEROL; MOMETASONE; INDACATEROL; MOMETASONE; GLYCOPYRRONIUM; INDACATEROL; GLYCOPYRROLATE; INDACATEROL	Utibron Inhalant Product	['INDACATEROL', 'GLYCOPYRRONIUM', 'MOMETASONE FUROATE']; ['INDACATEROL', 'MOMETASONE']; ['INDACATEROL', 'GLYCOPYRRONIUM BROMIDE', 'MOMETASONE']; ['INDACATEROL', 'GLYCOPYRRONIUM BROMIDE']; ['GLYCOPYRROLATE', 'INDACATEROL MALEATE']	['CHEBI:68575', 'RXCUI:2637040', 'CHEBI:6970']; ['CHEBI:68575', 'CHEBI:6970']; ['CHEBI:68575', 'CHEBI:90973', 'CHEBI:6970']; ['CHEBI:68575', 'CHEBI:90973']; ['CHEBI:90972', 'CHEBI:68573']	True	['RXCUI:1720952', 'UMLS:C4058514', 'RXCUI:1721577', 'UMLS:C4058827', 'RXCUI:2108413', 'UMLS:C4758692', 'RXCUI:2108415', 'UMLS:C4758693', 'RXCUI:2647854', 'UMLS:C5836601', 'RXCUI:2657696', 'UMLS:C5841553', 'UMLS:C4058513', 'RXCUI:1720949']		Authorised	1.0	DISCONTINUED	1.0	FALSE	FALSE	FALSE	FALSE
RXCUI:17276	HYDROCHLOROTHIAZIDE; SPIRONOLACTONE	Aldactazide	['HYDROCHLOROTHIAZIDE', 'SPIRONOLACTONE']	['CHEBI:5778', 'CHEBI:9241']	True	['RXCUI:17276', 'UMLS:C0051122', 'RXCUI:369279', 'UMLS:C1243286', 'RXCUI:568840', 'UMLS:C1603048', 'RXCUI:568844', 'UMLS:C1603052', 'RXCUI:1174846', 'UMLS:C3228860', 'RXCUI:1174847', 'UMLS:C3228861']				RX	1.0	TRUE	FALSE	FALSE	FALSE
RXCUI:1734632	ELBASVIR; GRAZOPREVIR	elbasvir / grazoprevir Oral Product	['ELBASVIR', 'GRAZOPREVIR']	['CHEBI:132967', 'CHEBI:132975']	True	['RXCUI:1734632', 'UMLS:C4080450', 'RXCUI:1734633', 'UMLS:C4080451', 'RXCUI:1734634', 'UMLS:C4080452', 'RXCUI:1734637', 'UMLS:C4080455', 'RXCUI:1734638', 'UMLS:C4080456', 'RXCUI:1734639', 'UMLS:C4080457', 'RXCUI:1734640', 'UMLS:C4080458', 'RXCUI:1734641', 'UMLS:C4080459']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	FALSE
RXCUI:1741730	EMTRICITABINE; RILPIVIRINE; TENOFOVIR ALAFENAMIDE	emtricitabine / rilpivirine / tenofovir alafenamide Oral Product	['EMTRICITABINE', 'RILPIVIRINE', 'TENOFOVIR ALAFENAMIDE']; ['EMTRICITABINE', 'RILPIVIRINE HYDROCHLORIDE', 'TENOFOVIR ALAFENAMIDE FUMARATE']	['CHEBI:31536', 'CHEBI:68602', 'CHEBI:90923']	True	['RXCUI:1741730', 'UMLS:C4083966', 'RXCUI:1741731', 'UMLS:C4083967', 'RXCUI:1741732', 'UMLS:C4083969', 'RXCUI:1741734', 'UMLS:C4083971', 'RXCUI:1741735', 'UMLS:C4083972', 'RXCUI:1741736', 'UMLS:C4083973', 'RXCUI:1741737', 'UMLS:C4083974', 'RXCUI:1741738', 'UMLS:C4083975']		Authorised	1.0	RX	1.0	FALSE	TRUE	FALSE	FALSE
