	Unnamed: 0_x	single_ID	ID_Label_x	Name_EMA	Therapy_Name_x	Approved_Europe	Combination_Therapy_x	Ingredient_IDs_x	Unnamed: 0_y	Name_PMDA	Therapy_Name_y	ID_Label_y	Approved_Japan	Combination_Therapy_y	Ingredient_IDs_y	Unnamed: 0	ID_Label	Name_Orange_Book	Therapy_Name	Approved_USA	Combination_Therapy	Ingredient_IDs	Available_USA
2712		CHEBI:94848														1683.0	Dimenhydrinate	DIMENHYDRINATE	DIMENHYDRINATE	True	False		RX
2713		CHEBI:9492														447.0	TETRAHYDROZOLINE HYDROCHLORIDE	TETRAHYDROZOLINE HYDROCHLORIDE	TETRAHYDROZOLINE 	True	False		RX
2714		CHEBI:95170														2429.0	clidinium	CLIDINIUM BROMIDE	CLIDINIUM 	True	False		DISCONTINUED
2715		CHEBI:9532														2163.0	COCARBOXYLASE	THIAMINE HYDROCHLORIDE	THIAMINE 	True	False		RX
2716		CHEBI:9532														2598.0	COCARBOXYLASE	THIAMINE	THIAMINE	True	False		UNSURE
2717	842.0	CHEBI:95341	Baricitinib	BARICITINIB	BARICITINIB	True	False		927.0	BARICITINIB	BARICITINIB	Baricitinib	True	False		183.0	Baricitinib	BARICITINIB	BARICITINIB	True	False		RX
2718		CHEBI:9537														1825.0	THIAMYLAL SODIUM	THIAMYLAL SODIUM	THIAMYLAL 	True	False		DISCONTINUED
2719		CHEBI:9546							306.0	NICKEL SULFATE POTASSIUM DICHROMATE COBALT CHLORIDE MERCAPTOBENZOTHIAZOLE N-HYDROXYMETHYL SUCCINIMIDE THIMEROSAL	NICKEL   DICHROMATE COBALT  MERCAPTOBENZOTHIAZOLE N-HYDROXYMETHYL SUCCINIMIDE THIMEROSAL	Thimerosal	True	False									
2720		CHEBI:9555														1585.0	Tioguanine	THIOGUANINE	THIOGUANINE	True	False		RX
2721		CHEBI:9561														81.0	THIOPENTAL SODIUM	THIOPENTAL SODIUM	THIOPENTAL 	True	False		DISCONTINUED
2722		CHEBI:9566														96.0	Thioridazine	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE 	True	False		RX
2723		CHEBI:9566														338.0	Thioridazine	THIORIDAZINE	THIORIDAZINE	True	False		DISCONTINUED
2724	868.0	CHEBI:9570	Thiotepa	THIOTEPA	THIOTEPA	True	False		986.0	THIOTEPA	THIOTEPA	Thiotepa	True	False		558.0	Thiotepa	THIOTEPA	THIOTEPA	True	False		RX
2725		CHEBI:9571														1952.0	Thiothixene	THIOTHIXENE	THIOTHIXENE	True	False		RX
2726		CHEBI:9586														1093.0	Tiagabine	TIAGABINE HYDROCHLORIDE	TIAGABINE 	True	False		RX
2727		CHEBI:9587														2466.0	Ticarcillin	TICARCILLIN DISODIUM	TICARCILLIN DISODIUM	True	False		DISCONTINUED
2728		CHEBI:9589														221.0	TICLOPIDINE HYDROCHLORIDE	TICLOPIDINE HYDROCHLORIDE	TICLOPIDINE 	True	False		RX
2729	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2730	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2731	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2732	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2733	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2734	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2735	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2736	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2737	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2738	314.0	CHEBI:9599	Timolol	TRAVOPROST, TIMOLOL	TIMOLOL; TRAVOPROST	True	True	['CHEBI:9599', 'CHEBI:188986']	1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2739	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2740	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2741	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2742	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2743	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2744	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2745	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2746	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2747	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2748	389.0	CHEBI:9599	Timolol	BRINZOLAMIDE, TIMOLOL	BRINZOLAMIDE; TIMOLOL	True	True	['CHEBI:3176', 'CHEBI:9599']	1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2749	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2750	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2751	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2752	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2753	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2754	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2755	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2756	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2757	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2758	625.0	CHEBI:9599	Timolol	BIMATOPROST, TIMOLOL	BIMATOPROST; TIMOLOL	True	True	['CHEBI:51230', 'CHEBI:9599']	1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2759	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2760	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		20.0	BRINZOLAMIDE TIMOLOL MALEATE	BRINZOLAMIDE TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2761	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2762	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		463.0	TRAVOPROST; TIMOLOL MALEATE	TRAVOPROST; TIMOLOL	Timolol	True	True	['CHEBI:188986', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2763	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2764	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		468.0	TAFLUPROST TIMOLOL MALEATE	TAFLUPROST TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2765	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2766	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		868.0	LATANOPROST; TIMOLOL MALEATE	LATANOPROST; TIMOLOL	Timolol	True	True	['CHEBI:6384', 'CHEBI:9599']	470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2767	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		182.0	Timolol	TIMOLOL	TIMOLOL	True	False		RX
2768	920.0	CHEBI:9599	Timolol	TIMOLOL	TIMOLOL	True	False		1205.0	TIMOLOL MALEATE	TIMOLOL	Timolol	True	False		470.0	Timolol	TIMOLOL MALEATE	TIMOLOL 	True	False		RX
2769		CHEBI:9609														2498.0	TIZANIDINE HYDROCHLORIDE	TIZANIDINE HYDROCHLORIDE	TIZANIDINE 	True	False		RX
2770		CHEBI:9613														49.0	Tolazamide	TOLAZAMIDE	TOLAZAMIDE	True	False		DISCONTINUED
2771		CHEBI:9615														1948.0	TOLAZOLINE HYDROCHLORIDE	TOLAZOLINE HYDROCHLORIDE	TOLAZOLINE 	True	False		DISCONTINUED
2772		CHEBI:9619														818.0	TOLMETIN SODIUM	TOLMETIN SODIUM	TOLMETIN 	True	False		RX
2773		CHEBI:9622							151.0	TOLTERODINE TARTRATE	TOLTERODINE	Tolterodine	True	False		2192.0	Tolterodine	TOLTERODINE TARTRATE	TOLTERODINE 	True	False		RX
2774	346.0	CHEBI:9635	Toremifene	TOREMIFENE	TOREMIFENE	True	False									1087.0	Toremifene	TOREMIFENE CITRATE	TOREMIFENE 	True	False		RX
2775		CHEBI:9637														397.0	Torasemide	TORSEMIDE	TORSEMIDE	True	False		RX
2776		CHEBI:9649														583.0	Trandolapril	TRANDOLAPRIL	TRANDOLAPRIL	True	False		RX
2777		CHEBI:9653														886.0	tranylcypromine sulfate	TRANYLCYPROMINE SULFATE	TRANYLCYPROMINE 	True	False		RX
2778		CHEBI:9654														896.0	Trazodone	TRAZODONE HYDROCHLORIDE	TRAZODONE 	True	False		RX
2779		CHEBI:9667							712.0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	Triamcinolone	True	False		234.0	Triamcinolone	TRIAMCINOLONE DIACETATE	TRIAMCINOLONE 	True	False		DISCONTINUED
2780		CHEBI:9667							712.0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	Triamcinolone	True	False		403.0	Triamcinolone	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	True	False		OTC
2781		CHEBI:9667							712.0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	Triamcinolone	True	False		1031.0	Triamcinolone	TRIAMCINOLONE HEXACETONIDE	TRIAMCINOLONE HEXACETONIDE	True	False		DISCONTINUED
2782		CHEBI:9667							712.0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	Triamcinolone	True	False		1996.0	Triamcinolone	TRIAMCINOLONE	TRIAMCINOLONE	True	False		DISCONTINUED
2783		CHEBI:9671														1695.0	Triamterene	TRIAMTERENE	TRIAMTERENE	True	False		RX
2784		CHEBI:9674														1502.0	Triazolam	TRIAZOLAM	TRIAZOLAM	True	False		RX
2785		CHEBI:9683							1311.0	TRICHLORMETHIAZIDE	TRICHLORMETHIAZIDE	Trichlormethiazide	True	False		1001.0	Trichlormethiazide	TRICHLORMETHIAZIDE	TRICHLORMETHIAZIDE	True	False		DISCONTINUED
2786		CHEBI:9703														428.0	TRIDIHEXETHYL CHLORIDE	TRIDIHEXETHYL CHLORIDE	TRIDIHEXETHYL 	True	False		DISCONTINUED
2787	672.0	CHEBI:9706	TRIENTINE HYDROCHLORIDE	TRIENTINE DIHYDROCHLORIDE	TRIENTINE DIHYDROCHLORIDE	True	False									287.0	TRIENTINE HYDROCHLORIDE	TRIENTINE TETRAHYDROCHLORIDE	TRIENTINE TETRAHYDROCHLORIDE	True	False		RX
2788	672.0	CHEBI:9706	TRIENTINE HYDROCHLORIDE	TRIENTINE DIHYDROCHLORIDE	TRIENTINE DIHYDROCHLORIDE	True	False									737.0	TRIENTINE HYDROCHLORIDE	TRIENTINE HYDROCHLORIDE	TRIENTINE 	True	False		RX
2789	769.0	CHEBI:9706	TRIENTINE HYDROCHLORIDE	TRIENTINE	TRIENTINE	True	False									287.0	TRIENTINE HYDROCHLORIDE	TRIENTINE TETRAHYDROCHLORIDE	TRIENTINE TETRAHYDROCHLORIDE	True	False		RX
2790	769.0	CHEBI:9706	TRIENTINE HYDROCHLORIDE	TRIENTINE	TRIENTINE	True	False									737.0	TRIENTINE HYDROCHLORIDE	TRIENTINE HYDROCHLORIDE	TRIENTINE 	True	False		RX
2791		CHEBI:9710														1548.0	TRIFLUOPERAZINE HYDROCHLORIDE	TRIFLUOPERAZINE HYDROCHLORIDE	TRIFLUOPERAZINE 	True	False		RX
2792		CHEBI:9711														585.0	Triflupromazine	TRIFLUPROMAZINE	TRIFLUPROMAZINE	True	False		DISCONTINUED
2793		CHEBI:9712														467.0	TRIFLUPROMAZINE HYDROCHLORIDE	TRIFLUPROMAZINE HYDROCHLORIDE	TRIFLUPROMAZINE 	True	False		DISCONTINUED
2794		CHEBI:9720														894.0	Trihexyphenidyl	TRIHEXYPHENIDYL HYDROCHLORIDE	TRIHEXYPHENIDYL 	True	False		RX
2795		CHEBI:9727														682.0	Trimethadione	TRIMETHADIONE	TRIMETHADIONE	True	False		DISCONTINUED
2796		CHEBI:9753														522.0	Troglitazone	TROGLITAZONE	TROGLITAZONE	True	False		DISCONTINUED
2797		CHEBI:9754														1808.0	Tromethamine	TROMETHAMINE	TROMETHAMINE	True	False		RX
2798		CHEBI:9757														422.0	Tropicamide	TROPICAMIDE	TROPICAMIDE	True	False		RX
2799		CHEBI:9884														1200.0	Uracil mustard	URACIL MUSTARD	URACIL MUSTARD	True	False		DISCONTINUED
2800		CHEBI:9907							556.0	URSODEOXYCHOLIC ACID	URSODEOXYCHOLIC ACID	Ursodeoxycholic acid	True	False		591.0	Ursodeoxycholic acid	URSODIOL	URSODIOL	True	False		RX
2801		CHEBI:9919							182.0	VALACICLOVIR HYDROCHLORIDE	VALACICLOVIR	VALACYCLOVIR HYDROCHLORIDE	True	False		605.0	VALACYCLOVIR HYDROCHLORIDE	VALACYCLOVIR HYDROCHLORIDE	VALACYCLOVIR 	True	False		RX
2802	901.0	CHEBI:9927	Valsartan	VALSARTAN	VALSARTAN	True	False		895.0	VALSARTAN	VALSARTAN	Valsartan	True	False		995.0	Valsartan	VALSARTAN	VALSARTAN	True	False		RX
2803	901.0	CHEBI:9927	Valsartan	VALSARTAN	VALSARTAN	True	False		1093.0	VALSARTAN; CILNIDIPINE	VALSARTAN; CILNIDIPINE	Valsartan	True	True	['CHEBI:9927', 'CHEBI:31399']	995.0	Valsartan	VALSARTAN	VALSARTAN	True	False		RX
2804		CHEBI:9939														1422.0	Vecuronium	VECURONIUM BROMIDE	VECURONIUM 	True	False		RX
2805		CHEBI:9943							717.0	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE	Venlafaxine	True	False		1218.0	Venlafaxine	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE 	True	False		RX
2806		CHEBI:9978														212.0	vidarabine monohydrate	VIDARABINE	VIDARABINE	True	False		DISCONTINUED
2807		CHEBI:9984							34.0	VINBLASTINE SULFATE	VINBLASTINE	vincaleukoblastine sulfate	True	False		1256.0	vincaleukoblastine sulfate	VINBLASTINE SULFATE	VINBLASTINE 	True	False		RX
2808		CHEMBL.COMPOUND:CHEMBL1201071														255.0	TETRACYCLINE PHOSPHATE COMPLEX	TETRACYCLINE PHOSPHATE COMPLEX	TETRACYCLINE  COMPLEX	True	False		DISCONTINUED
2809		CHEMBL.COMPOUND:CHEMBL1201731														248.0	NEBIVOLOL HYDROCHLORIDE	NEBIVOLOL HYDROCHLORIDE	NEBIVOLOL 	True	False		RX
2810	759.0	CHEMBL.COMPOUND:CHEMBL2108290	epoetin theta	EPOETIN THETA	EPOETIN THETA	True	False																
2811	566.0	CHEMBL.COMPOUND:CHEMBL2108334	Coagulation factor VIIa Recombinant Human	HUMAN COAGULATION FACTOR VIII / HUMAN VON WILLEBRAND FACTOR	HUMAN COAGULATION FACTOR VIII / HUMAN VON WILLEBRAND FACTOR	True	False		883.0	EPTACOG ALFA (ACTIVATED)	EPTACOG ALFA (ACTIVATED)	Coagulation factor VIIa Recombinant Human	True	False									
2812	833.0	CHEMBL.COMPOUND:CHEMBL2108334	Coagulation factor VIIa Recombinant Human	EPTACOG ALFA (ACTIVATED)	EPTACOG ALFA (ACTIVATED)	True	False		883.0	EPTACOG ALFA (ACTIVATED)	EPTACOG ALFA (ACTIVATED)	Coagulation factor VIIa Recombinant Human	True	False									
2813		CHEMBL.COMPOUND:CHEMBL2364574														823.0	DOXYCYCLINE CALCIUM	DOXYCYCLINE CALCIUM	DOXYCYCLINE 	True	False		RX
2814	697.0	CHEMBL.COMPOUND:CHEMBL3990008	TABELECLEUCEL	TABELECLEUCEL	TABELECLEUCEL	True	False																
2815		CHEMBL.COMPOUND:CHEMBL461529														1387.0	Oxytetracycline	OXYTETRACYCLINE	OXYTETRACYCLINE	True	False		DISCONTINUED
2816		CHEMBL.COMPOUND:CHEMBL5095048														2710.0	AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE	AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE	AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE 	True	False		UNSURE
2817		CHEMBL.COMPOUND:CHEMBL904														2401.0	DEXMETHYLPHENIDATE HYDROCHLORIDE	DEXMETHYLPHENIDATE HYDROCHLORIDE	DEXMETHYLPHENIDATE 	True	False		RX
2818	7.0	DRUGBANK:DB00028	Human immunoglobulin G	HUMAN HEPATITIS B IMMUNOGLOBULIN	HUMAN HEPATITIS B IMMUNOGLOBULIN	True	False		16.0	FREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	FREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	Human immunoglobulin G	True	False									
2819	7.0	DRUGBANK:DB00028	Human immunoglobulin G	HUMAN HEPATITIS B IMMUNOGLOBULIN	HUMAN HEPATITIS B IMMUNOGLOBULIN	True	False		74.0	FREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	FREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	Human immunoglobulin G	True	False									
2820	7.0	DRUGBANK:DB00028	Human immunoglobulin G	HUMAN HEPATITIS B IMMUNOGLOBULIN	HUMAN HEPATITIS B IMMUNOGLOBULIN	True	False		82.0	POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	Human immunoglobulin G	True	False									
2821	7.0	DRUGBANK:DB00028	Human immunoglobulin G	HUMAN HEPATITIS B IMMUNOGLOBULIN	HUMAN HEPATITIS B IMMUNOGLOBULIN	True	False		176.0	FREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	FREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	Human immunoglobulin G	True	False									
2822	7.0	DRUGBANK:DB00028	Human immunoglobulin G	HUMAN HEPATITIS B IMMUNOGLOBULIN	HUMAN HEPATITIS B IMMUNOGLOBULIN	True	False		319.0	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	Human immunoglobulin G	True	False									
2823	7.0	DRUGBANK:DB00028	Human immunoglobulin G	HUMAN HEPATITIS B IMMUNOGLOBULIN	HUMAN HEPATITIS B IMMUNOGLOBULIN	True	False		333.0	PH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	PH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	Human immunoglobulin G	True	False									
